N,P,K,ph,temperature,humidity,label
117,25,53,6.413927319,29.11858526,92.12543021,muskmelon
85,21,52,6.0751441160000015,29.62800691,90.10051615,muskmelon
104,25,55,6.123802502,29.81196601,90.36881284,muskmelon
102,24,54,6.698468621,27.72338349,90.93897939,muskmelon
116,25,50,6.088885814,29.26092798,92.92367701,muskmelon
100,17,48,6.367800632000001,29.72791119,94.29753295,muskmelon
110,25,54,6.425930938,28.91105641,90.78413842,muskmelon
104,25,51,6.469983276000002,28.96361426,93.88482153,muskmelon
107,11,54,6.094016337999999,28.59052369,91.33617236,muskmelon
98,26,52,6.150090898999999,27.33897716,90.69759008,muskmelon
88,17,52,6.646962425,29.90415889,90.75284363,muskmelon
87,25,46,6.379690748,27.42711692,90.02696201,muskmelon
120,8,46,6.732834334,29.55657523,90.70937262,muskmelon
95,13,46,6.126019932,29.84070774,93.76312893,muskmelon
108,22,47,6.161123579,28.53545677,91.72742702,muskmelon
82,13,52,6.442810053,27.11535046,94.86907886,muskmelon
120,23,55,6.732049075,27.84492803,91.60666594,muskmelon
110,22,47,6.243673725,29.03157242,91.82172592,muskmelon
95,23,45,6.266208727,27.82424457,90.56698742,muskmelon
106,10,49,6.350623739,27.72653142,92.00687531,muskmelon
99,12,52,6.002927293,28.69708334,94.30759855,muskmelon
106,20,51,6.342573112,29.73019662,90.97015715,muskmelon
83,11,53,6.163921247999999,29.54097171,92.91778307,muskmelon
117,19,55,6.121745389,28.80311922,91.78336933,muskmelon
98,26,49,6.130160472999999,27.29035669,90.53330091,muskmelon
113,20,48,6.440584681,27.46583649,94.87679041,muskmelon
101,17,47,6.185053234,29.49401389,94.72981338,muskmelon
98,7,45,6.157724816,27.79161808,92.51054946,muskmelon
93,22,48,6.776987974,29.12533739,91.52291141,muskmelon
95,21,47,6.431970877,27.93114233,93.56161439,muskmelon
109,12,48,6.708743843,29.45771748,92.12534736,muskmelon
118,12,47,6.010739645,27.96872279,92.17444796,muskmelon
100,14,49,6.365956657999999,29.48882958,91.07574233,muskmelon
89,9,47,6.6683827660000015,29.47156259,90.77069618,muskmelon
95,16,46,6.74669542,27.076726500000003,90.14362622,muskmelon
95,7,45,6.031665834,27.30008597,90.80015308,muskmelon
87,6,45,6.40077205,29.82729394,90.79007335,muskmelon
93,20,50,6.448792688999999,29.93061247,93.22980899,muskmelon
84,29,49,6.251420275,29.94349168,93.90741192,muskmelon
111,5,47,6.2744528110000015,28.03306461,91.47355778,muskmelon
111,5,52,6.135996372,29.8843055,94.0371147,muskmelon
111,15,54,6.194090172,27.7058373,92.91185695,muskmelon
89,11,47,6.327822962000001,29.78714005,94.65343534,muskmelon
110,15,48,6.2125672110000005,28.57819995,92.86597437,muskmelon
95,30,52,6.640470862999999,29.48069921,90.33698678,muskmelon
115,12,52,6.685553129,27.51492243,94.96218673,muskmelon
120,25,50,6.327210469,28.05457761,94.81637388,muskmelon
102,11,45,6.35544263,29.03167341,93.12603235,muskmelon
94,5,55,6.085682343999999,28.5854649,91.89216849,muskmelon
84,18,46,6.781050372999999,27.08808014,93.42402083,muskmelon
107,22,54,6.630301421,27.99611732,90.84660317,muskmelon
80,18,52,6.484799661,27.87317436,91.14849627,muskmelon
86,18,45,6.566759102000001,28.96586565,90.71832938,muskmelon
113,28,48,6.170520517999999,28.87726019,92.48839665,muskmelon
115,18,53,6.0124803510000016,29.17052093,94.19790371,muskmelon
82,20,54,6.541150335,29.34033587,90.01506395,muskmelon
98,22,47,6.341400922,29.07265321,91.91533173,muskmelon
117,25,54,6.150686363999999,28.68275966,92.50969311,muskmelon
83,15,49,6.438008152999999,28.92705913,91.39356832,muskmelon
120,16,51,6.547041902999999,27.99901833,91.64193051,muskmelon
111,5,50,6.399891457000001,27.59350075,91.79742953,muskmelon
85,21,47,6.186770318,29.87331077,90.60932469,muskmelon
90,23,54,6.159020864,28.55852465,90.45773041,muskmelon
99,29,55,6.660954816,29.19378695,91.46241065,muskmelon
102,11,47,6.504906978999999,27.98780984,92.78226196,muskmelon
80,18,51,6.706053225,28.05380704,91.81758779,muskmelon
87,21,52,6.067665497999999,27.350629600000005,94.29119509999998,muskmelon
114,8,52,6.419083092,29.34081108,94.5513539,muskmelon
99,6,46,6.39637861,28.61475136,94.22253035,muskmelon
89,25,50,6.375923383,27.04863538,91.34685096,muskmelon
96,13,55,6.700337732,29.5275305,94.57459443,muskmelon
82,26,47,6.565312652999999,28.50416396,93.46806467,muskmelon
106,21,52,6.286515359,28.89578588,94.78993038,muskmelon
90,15,52,6.448061578,27.04927452,91.3821731,muskmelon
106,16,54,6.585872508,28.96017885,91.69532178,muskmelon
24,128,196,5.521466996,22.75088787,90.69489172,apple
7,144,197,6.133220586,23.8494014,94.34814995,apple
14,128,205,6.226289556,22.60800988,94.58900601,apple
8,120,201,6.321152192,21.18667419,91.13435689,apple
20,129,201,5.587905967,23.41044706,91.69913296,apple
32,137,204,5.824151692999999,22.86006627,93.12859895,apple
27,139,205,5.7721799460000005,22.48403042,93.40819246,apple
0,123,205,5.790993052,22.02775403,92.96129462,apple
22,144,196,6.4992268210000015,21.91191314,91.68748063,apple
1,124,199,5.658473817000001,23.71059131,93.27392415,apple
30,122,197,5.573241391,21.37784654,92.72043743,apple
29,121,196,6.079497202000001,22.84852833,94.32130209,apple
13,126,204,6.3831802710000005,23.1094265,92.79630809,apple
9,139,199,5.867420996,23.25230817,94.54128292,apple
0,133,200,5.708418722,23.67287749,90.4935574,apple
30,143,199,5.7983508000000015,23.76881552,90.59810302,apple
36,140,198,6.28188384,23.34386401,91.47684705,apple
37,137,199,5.697945522,22.63946441,90.18451645,apple
33,121,203,5.6059340870000005,22.45696744,94.76285385,apple
7,144,195,5.85648105,22.96388477,93.58065995,apple
35,128,205,6.041053829,21.07273439,93.56585985,apple
29,128,198,5.685062404,22.44075021,92.70785115,apple
2,143,196,5.669489065,22.71271308,90.45261746,apple
34,140,198,5.751707342,21.70416965,93.44006288,apple
29,144,204,5.800448951,22.43324518,92.48667725,apple
32,141,203,5.821347769,21.25941052,92.84416234,apple
13,144,197,6.28022267,22.9215706,94.89613443,apple
25,143,198,6.027314401,22.81212536,91.51861705,apple
9,137,200,5.636687393,21.12152071,90.6878768,apple
6,144,198,5.559363609,21.11478672,90.31528693,apple
37,126,196,5.596449493,23.59997268,90.97597665,apple
2,120,203,5.893492998999999,23.12652652,94.71203306,apple
11,143,197,5.875718516,22.98458907,93.3204487,apple
10,141,201,6.386021424,22.12659387,90.97818277,apple
24,142,202,5.710819862,22.53779727,91.48135786,apple
23,138,195,5.7959857160000015,22.49095104,91.70292746,apple
18,125,204,6.046673619,22.35548159,94.47811755,apple
13,121,196,6.443382913,22.20700989,93.50574163,apple
26,122,202,5.617227184,22.44516988,94.73763514,apple
28,123,202,6.442289294,22.76643029,92.12438519,apple
26,121,201,6.162034371,22.19109412,90.02575116,apple
21,137,196,5.812781806,23.6119202,91.70293849,apple
21,135,198,5.7650151260000015,23.86087054,94.92048112,apple
5,144,205,6.184922574,21.42177231,92.62665309,apple
2,123,205,5.739652177000001,22.36629253,90.78572467,apple
15,133,199,5.8247786360000005,23.99686172,91.61001707,apple
31,130,198,5.554823557000001,21.80129837,92.73446667,apple
25,143,200,6.024248787,23.80436344,92.80441624,apple
16,143,204,5.631333387000001,23.71475278,91.53331177,apple
19,122,202,5.811975094,23.34467359,90.37981478,apple
10,125,196,5.730557448,22.31253665,90.03577124,apple
20,139,202,5.66999105,23.50201428,92.21083961,apple
28,123,198,5.682751473,23.46260321,91.45665004,apple
28,136,200,6.245858905,23.06204373,92.39544055,apple
2,131,199,6.017370134,22.47420512,91.22759742,apple
2,140,197,5.53456749,22.69780133,92.82223419,apple
27,138,201,5.952367662,23.66682067,93.90191078,apple
30,127,204,6.126436584,22.50050273,92.45878335,apple
32,145,203,6.406818518,23.83053666,90.84422164,apple
29,139,205,6.155939452999999,23.64142354,93.74461474,apple
26,126,195,5.878568981,21.41363812,92.99124545,apple
40,136,202,5.935336307999999,22.85267372,94.57645809999998,apple
6,124,200,5.971332179,22.98208095,93.84505029,apple
35,138,200,5.67130617,21.19909519,90.80819418,apple
17,136,196,5.882155987999999,23.87192332,90.49939035,apple
33,134,205,6.08551916,21.0365275,94.33919546,apple
16,143,197,5.90402645,22.61711614,93.51978375,apple
27,120,200,6.1102188260000005,21.45278675,90.74531921,apple
29,145,205,6.212302608,22.81227579,92.12992101,apple
3,141,197,6.142803397000001,21.98141856,91.12719303,apple
15,123,204,6.365972687999999,22.52709326,92.54780429,apple
5,136,195,6.264202804,22.35628673,91.92360477,apple
10,136,204,6.276198595,21.19852186,92.15595143,apple
7,141,195,5.514253142,23.8812458,93.45067555,apple
2,129,201,5.682343744,22.78234161,94.36803516,apple
29,138,197,5.830892252000001,22.19055385,92.43764169,apple
30,137,200,5.603413172000001,22.91430043,90.70475565,apple
29,132,204,6.0967531,23.08950736,90.22507299,apple
14,139,197,6.056529526,21.72484506,92.83975602,apple
18,125,203,6.160267496,22.44307715,91.59234006,apple
33,143,204,5.814434775,21.1316077,91.95769858,apple
40,144,196,5.987262638,22.71750705,92.25479855,apple
9,143,197,5.570020684,23.75033085,92.88160462,apple
38,135,203,5.9655513110000005,23.76121837,93.661643,apple
28,130,196,6.062356467000001,22.13450646,94.67695747,apple
35,142,203,5.895319002000001,21.17089176,90.23730166,apple
12,129,205,6.119432215,22.36238282,91.15761594,apple
1,135,203,5.624203283,22.77856513,92.70124029,apple
0,145,205,5.52078314,21.22503442,90.09877774,apple
31,121,201,5.731535257999999,23.15791104,90.34396882,apple
35,131,203,5.893490899,22.42776057,93.91722423,apple
29,140,195,5.560521058,23.64082979,90.95257927,apple
33,138,198,6.222390797999999,22.29423493,90.69033986,apple
14,140,197,6.071255131,23.35225078,90.90054697,apple
35,145,195,6.231950009,22.03911546,94.58075845,apple
40,120,197,5.889480679,23.80593812,92.48879468,apple
25,132,198,5.732757516,22.31944084,90.85174383,apple
31,137,196,6.400321212000001,22.14464104,93.82567435,apple
36,144,196,6.496934492,23.65167552,94.50528753,apple
10,140,197,6.229498836,22.16939473,90.27185592,apple
22,30,12,6.354006743999999,15.78144173,92.51077745,orange
37,6,13,7.511755067999999,26.03097313,91.50819306,orange
27,13,6,7.335158382,13.36050601,91.35608208,orange
7,16,9,7.813916602999999,18.87957654,92.04304496,orange
20,7,9,7.1291369410000005,29.47741671,91.57802915,orange
26,27,10,6.079998496,28.06903173,92.91487288,orange
5,23,15,7.408939392000001,25.66901098,92.04670813,orange
0,18,14,7.207991261,29.77149434,92.00719952,orange
39,24,14,7.189259647,30.55472573,90.90343769,orange
13,23,6,7.365338111,23.96147583,90.26408017,orange
21,17,15,7.455991072000001,23.98289638,91.5473145,orange
33,12,8,6.822282114,25.26052689,90.31153735,orange
6,9,12,7.028746406000002,31.08368929,90.14362642,orange
19,7,10,6.118430299,14.78003032,91.22062116,orange
24,18,6,6.285312759,26.56608303,94.45239715,orange
9,11,8,6.559236744,24.85903405,94.39000473,orange
31,8,7,7.163245982,34.51465139,93.63812684,orange
22,17,5,6.945562889,24.12188673,90.72351622,orange
13,5,8,7.474710503,23.85340379,90.10522549,orange
16,8,9,7.601189842999999,24.60297538,91.28408653,orange
4,13,6,7.5611432239999985,15.63211033,94.25966183,orange
0,25,14,6.361671475,19.33516809,91.97978938,orange
8,7,10,6.929216014,28.2620488,91.98317355,orange
4,23,5,7.477935216,22.67594476,93.36348717,orange
33,14,8,7.684420446,21.03200078,92.9641969,orange
30,7,15,7.825531916,33.23453301,91.06053924,orange
21,29,12,6.438668989,22.30318989,92.15987039,orange
11,14,5,6.946354724,11.50322938,94.8933184,orange
9,8,15,7.994465371,14.34320488,94.35734702,orange
5,18,14,7.434118807000001,33.105698100000005,93.48447453,orange
29,25,14,7.781988584,30.49183837,90.4582865,orange
33,12,15,6.052318465,30.25578031,92.03272799,orange
8,16,6,7.106650373,12.22816189,90.26457428,orange
15,14,8,6.22094286,10.01081312,90.22399223,orange
16,7,8,6.420457311,22.79196751,90.60901895,orange
0,12,7,6.969249676,20.18432263,90.65458473,orange
5,25,6,6.0113021810000005,30.72119881,94.01331956,orange
6,8,11,6.600948787999999,24.35590861,92.39651663,orange
10,5,5,7.817846496,21.21306973,91.35349216,orange
1,17,6,6.8198271,10.78689755,91.38411917,orange
1,30,10,7.291405641,11.89925671,91.34663797,orange
0,23,15,7.598729065,22.56664172,93.37488907,orange
24,27,9,6.157135092000001,18.86883219,93.24688124,orange
36,11,13,7.1917274,17.34083741,93.04897191,orange
40,21,8,7.418761774,34.90665289,92.87820148,orange
40,22,6,6.488221135,24.53610067,91.90997228,orange
32,18,13,6.044167236,13.8377282,91.74780462,orange
9,10,10,6.010391864,22.3551049,93.52211892,orange
13,16,8,6.949838549,34.74004942,93.12316972,orange
15,9,11,7.907956251,11.54785707,94.14861001,orange
29,11,5,7.639788459,23.13338811,91.94670335,orange
1,15,9,7.53350946,29.98364695,94.55239717,orange
18,5,11,6.251586885,20.87947369,90.93756231,orange
14,22,9,6.543191814,17.24944623,91.13772765,orange
33,15,7,7.651225301,15.83388699,91.68293851,orange
4,6,7,6.708889665,23.01014302,91.11764246,orange
17,16,14,6.625538653,16.39624284,92.18151927,orange
12,20,10,6.528354932,24.45132792,93.10527686,orange
34,29,8,6.450640306,31.87859192,91.15248149,orange
39,28,10,7.181907673,31.34920143,91.48247612,orange
31,25,12,7.016482298,18.05142392,90.03969587,orange
12,6,8,6.388617138,30.84835031,92.86773675,orange
12,29,13,7.57125447,22.45616931,91.52781832,orange
26,11,11,7.609348255,13.70319166,90.95589386,orange
19,24,15,7.137136973,20.48954522,93.72485075,orange
39,21,9,6.354022554,13.20844373,94.02769434,orange
16,29,13,6.196907944,32.31944397,93.67804556,orange
36,29,13,7.829507245,20.68185224,90.91510525,orange
37,23,12,6.395258356,31.52675982,90.50621806,orange
39,9,15,7.992041984,25.35467646,91.81183218,orange
31,5,14,6.583411671,17.66545409,91.69865887,orange
18,12,8,6.206053072,12.59093977,91.81668769,orange
20,20,10,6.976997772000001,11.86631922,93.68394562,orange
5,8,5,6.562594972,11.03367937,92.22706805,orange
20,8,12,7.260416405,25.2990432,94.96419851,orange
25,21,11,6.460044777999999,32.23797837,90.15406807,orange
14,19,14,6.699164936,17.68408797,94.35815354,orange
37,18,12,7.401121811,10.2708877,90.19147747,orange
26,15,6,6.912033409,17.22034507,94.78797376,orange
13,22,5,7.764040111,19.667056,90.50096668,orange
32,25,9,7.796034006,10.35609594,93.75652041,orange
19,7,9,6.969883482999999,27.255435,91.71369387,orange
28,7,9,6.730757538,34.591784600000004,92.13229786,orange
24,30,11,6.601395755,32.39523995,94.51768464,orange
7,17,10,6.465913274,10.16431299,91.22320999,orange
18,23,8,6.41354791,21.49118657,93.43949693,orange
7,20,12,6.475275337,16.53460397,94.76759975,orange
20,23,11,6.407715561,31.8520694,90.12220323,orange
18,14,11,6.550814117000001,28.04799508,90.00621688,orange
34,11,10,7.36220835,31.75048899,94.59551226,orange
20,29,10,7.36549204,29.07412717,93.27189064,orange
37,24,13,7.8546243,19.14381903,90.71037456,orange
12,8,10,7.995848977,16.14820285,91.4448027,orange
34,10,14,6.725600855,34.05296914,92.05811721,orange
6,13,9,7.786725333,34.51423957,90.56151463,orange
27,30,5,7.656978112000001,32.71748548,90.54608254,orange
13,8,12,7.105904818,25.16296632,92.54736032,orange
6,7,7,7.199106204,27.68167318,94.47316879,orange
40,17,15,7.871063004,21.35093384,90.9492967,orange
31,26,9,7.566165721,11.69894639,93.25638873,orange
61,68,50,6.7932454170000005,35.21462816,91.49725058,papaya
58,46,45,6.576261427,42.39413392,90.79028064,papaya
45,47,55,6.751452932,38.4191628,91.14220381,papaya
39,65,53,6.560743092999999,35.33294932,92.11508608,papaya
31,68,45,6.938313356,42.92325255,90.07600528,papaya
70,68,45,6.991626158,33.83508569,92.85470152,papaya
68,62,50,6.977700268,33.20258348,92.76437927,papaya
34,65,47,6.833768535,23.48546973,93.71043692,papaya
38,68,54,6.739170045,29.33710543,90.81781439,papaya
69,64,47,6.993473247000001,40.21199348,94.50766912,papaya
58,51,47,6.757470637000001,42.13473976,91.70445386,papaya
59,47,53,6.8506632320000005,32.86316618,91.4618874,papaya
44,64,54,6.74274935,29.80744318,91.38048469,papaya
56,57,48,6.506120752,31.56213762,93.0484859,papaya
69,60,54,6.98992719,36.32268069,93.06134398,papaya
56,58,49,6.69215564,37.13165026,94.60761797,papaya
49,55,53,6.544029776,38.4418717,93.63739039,papaya
38,51,52,6.927803911,32.66160599,90.78931681,papaya
54,65,47,6.721835879,27.92765919,91.55594211,papaya
57,57,51,6.99223441,39.01793345,91.48815629,papaya
39,52,53,6.704204398,32.51247398,94.65904123,papaya
58,67,45,6.702424548,38.72382798,91.72514851,papaya
61,64,52,6.641098708,43.30204933,92.83405443,papaya
34,62,55,6.585346229,27.58548913,90.72526502,papaya
31,48,45,6.563134737,40.78881819,92.90951393,papaya
47,46,52,6.502289472999999,23.19451074,91.40301608,papaya
32,68,52,6.800321319,32.68067385,92.61715632,papaya
36,59,46,6.721130542999999,34.28879307,93.61082872,papaya
61,51,51,6.574677594,39.30050027,94.16193416,papaya
70,54,46,6.919342407,39.73149053,91.12220596,papaya
44,56,49,6.519779582999999,39.23342464,91.25589286,papaya
34,68,51,6.687088097999999,27.34734861,94.17756725,papaya
50,59,47,6.747975732,40.76998685,92.09278584,papaya
39,70,52,6.65149129,26.26559543,90.79668055,papaya
34,61,49,6.502675132,28.12971499,93.3210737,papaya
44,60,55,6.825371185,34.2804607,90.55561637,papaya
31,62,52,6.99104104,33.7960155,93.00754254,papaya
65,62,51,6.5116248410000015,31.53243779,90.87394933,papaya
44,57,53,6.93172108,42.30495821,90.51431779,papaya
50,47,48,6.712772332999999,24.63676897,90.61964344,papaya
43,50,48,6.63016515,28.28222883,91.37059792,papaya
60,46,53,6.761953186,24.48620746,92.98254537,papaya
70,68,55,6.691202286,42.84609252,94.63548176,papaya
59,62,52,6.608667683999999,43.67549305,93.10887229,papaya
60,58,51,6.840802254,42.07213781,92.92203105,papaya
42,60,47,6.834808347999999,33.46873719,92.12746225,papaya
35,66,47,6.953439161,31.7018373,91.66232213,papaya
34,65,48,6.665024507999999,41.41968393,90.03863107,papaya
36,54,46,6.662875839,42.54744013,94.94482086,papaya
39,64,52,6.678695788,28.91842453,94.63676767,papaya
37,52,47,6.54277684,43.08022702,93.90305729,papaya
33,47,46,6.839443833,29.20300896,93.96834049,papaya
34,48,48,6.805277038,41.04224355,91.37258067,papaya
49,54,50,6.762522087000001,25.62446619,93.18240298,papaya
40,65,49,6.678449317999999,35.32876402,91.06138506,papaya
68,52,49,6.577192175,24.42561272,92.27749066,papaya
50,46,52,6.734005647999999,31.18298415,90.21646909,papaya
65,63,50,6.524459342,31.88342554,91.3256535,papaya
40,49,47,6.501521192,42.93368602,91.1756748,papaya
42,53,48,6.758479569,23.11407669,94.31994776,papaya
49,55,51,6.676578778,24.87212063,93.90560147,papaya
59,62,49,6.941496806,43.36051537,93.35191636,papaya
63,58,47,6.864143752,26.83054058,90.75379971,papaya
70,65,52,6.583528529,30.42012134,93.12659793,papaya
63,50,52,6.751747609,28.64555584,93.22642604,papaya
40,64,47,6.893509446,32.50037548,93.47888842,papaya
63,58,50,6.720744449,43.03714283,94.6428898,papaya
45,58,49,6.827812549,30.10773379,90.34546355,papaya
66,69,47,6.912299695,23.69212243,93.61055571,papaya
54,67,52,6.586107335,35.67667332,93.30641944,papaya
69,67,52,6.827305908,27.71948962,94.43877142,papaya
67,68,49,6.821774589,35.26824831,92.38282957,papaya
45,57,47,6.656458831,23.16855863,90.78821158,papaya
56,50,52,6.770384816,33.08706051,92.25197542,papaya
70,50,53,6.933809742999999,37.4620912,90.44967809,papaya
44,47,45,6.579441304,38.73218907,94.73613484,papaya
50,60,47,6.92791761,32.57720726,92.74889453,papaya
52,51,53,6.985804083,38.38231475,93.10378595,papaya
35,68,45,6.612429546,42.93605359,90.09448142,papaya
68,69,52,6.813383387000001,25.65492304,92.74501561,papaya
32,55,52,6.967759599999999,37.58899717,91.99740365,papaya
32,55,51,6.57398033,29.60718808,93.15642801,papaya
48,62,47,6.803094965,25.34756111,93.02871078,papaya
39,69,53,6.964955435,25.9300384,93.02357765,papaya
49,61,45,6.764213299,32.76795887,94.57377401,papaya
48,57,54,6.617703177999999,29.02328049,90.20396783,papaya
69,66,49,6.52711001,40.00439101,90.17015833,papaya
53,55,55,6.709668804,33.32315744,91.25271223,papaya
38,61,52,6.620729882000001,31.22790131,94.94021378,papaya
57,64,55,6.583760498999999,26.68386496,92.9585411,papaya
51,57,55,6.6764073370000006,24.70528368,90.14732171,papaya
56,65,45,6.751298936,38.2016825,93.97379963,papaya
54,66,52,6.867554147000001,36.56769731,93.79503425,papaya
58,55,47,6.7424900270000006,26.05375792,93.69111672,papaya
68,70,54,6.986228647000001,31.29986342,92.76039164,papaya
42,59,55,6.979102243,40.10207731,94.35110201,papaya
43,64,47,6.8256647820000005,38.58954491,91.58076549,papaya
35,67,49,6.617066674,41.31330062,91.1508798,papaya
56,59,55,6.551892637999999,37.03551903,91.79430166,papaya
39,64,53,6.598860305,23.012401800000006,91.07355541,papaya
18,30,29,6.4200187170000005,26.762749300000007,92.86056895,coconut
37,23,28,5.7400545670000005,25.61294367,94.3138837,coconut
13,28,33,5.686972967000001,28.130115000000004,95.64807631,coconut
2,21,35,6.293662362999999,25.02887163,91.53720922,coconut
10,18,35,6.381975465,27.79797651,99.64573002,coconut
7,11,32,5.542169138999999,29.25902906,95.11294697,coconut
39,5,31,5.551963184,27.10134661,93.69979946,coconut
34,6,27,5.8607404810000014,25.84726298,90.92669463,coconut
31,30,29,5.558807063,26.58580443,90.98617591,coconut
25,7,35,5.55771171,28.38503882,99.18843684,coconut
16,18,26,5.568365926,28.43647052,91.81320717,coconut
26,10,33,6.07071786,28.27298134,96.93649473,coconut
27,8,32,5.627860548999998,27.00648436,96.46168931,coconut
37,18,30,6.38488418,27.63551259,99.34854917,coconut
19,15,34,5.6858890660000005,26.29644905,99.65809151,coconut
0,19,33,6.234458417000001,27.1326009,95.23797989,coconut
31,20,26,6.443168642000001,25.56567803,97.61361544,coconut
9,17,32,5.842317989,25.94951662,93.40548703,coconut
22,11,29,5.955742971,28.03380598,95.01630593,coconut
31,6,26,5.741367375,29.12859129,91.30924833,coconut
34,6,30,5.948342571,27.0828252,97.00155491,coconut
24,6,32,6.387067562,28.11321494,90.01734526,coconut
1,8,26,5.562911913,27.5136304,94.18955816,coconut
31,13,33,5.85971872,27.63834933,95.48763389,coconut
10,9,28,6.282955072999999,29.01256899,94.01014388,coconut
36,27,26,6.25449571,26.58413917,95.78923137,coconut
38,24,33,5.973853124,28.28905147,97.00396405,coconut
11,6,25,6.081568052000001,28.69164799,96.65248672,coconut
16,14,30,6.37466756,29.70931288,96.30484325,coconut
33,14,35,6.027707171,27.14865285,96.66355213,coconut
16,6,29,5.868285082000001,29.28725038,91.95614918,coconut
32,11,31,6.205931637999999,25.06871967,93.31410447,coconut
38,14,30,5.5707453860000005,26.92449525,91.20106019,coconut
8,6,33,6.095261012999999,28.27804288,93.64761266,coconut
23,6,33,6.025789594,29.18032562,92.73041222,coconut
29,25,35,5.542873799,28.3575072,91.64509299,coconut
24,14,33,6.366219551,29.38072512,93.27565685,coconut
32,12,30,5.579845008,25.39241091,98.08951196,coconut
30,25,31,5.804965067,26.31270635,98.62048026,coconut
14,21,35,6.121005506,29.52501367,91.91185319,coconut
27,22,29,6.000248647,28.83214859,92.17170353,coconut
40,5,29,5.820978791,28.48444906,97.76865458,coconut
17,11,32,5.620733794,28.74013335,93.39676499,coconut
30,30,35,6.001936419,25.00872392,95.59224018,coconut
28,10,30,6.305740522000001,29.8690834,91.14723422,coconut
39,7,29,6.362544111,27.54273211,94.59086121,coconut
32,20,35,5.588655387,26.52166434,98.38227669,coconut
7,15,32,6.182232762000001,25.03512351,95.89739958,coconut
29,17,29,5.959493188,29.20394909,95.66997327,coconut
34,15,34,5.677282677999999,27.05826457,91.10510371,coconut
14,23,25,5.6121227970000005,26.18552389,96.96637916,coconut
18,19,29,6.206077742000001,27.59376845,92.48519606,coconut
7,21,35,5.764812076,25.76011662,94.65830608,coconut
24,27,34,6.203376525,28.87862994,95.11320315,coconut
39,29,29,6.143662699,26.50908611,94.48414544,coconut
29,8,28,6.100429497,26.87037587,91.72546257,coconut
10,24,27,5.7084096010000005,27.57283516,94.90485697,coconut
0,29,32,5.868255858,28.05912437,98.3670985,coconut
32,11,31,6.461225827000001,29.51611558,92.56492864,coconut
37,10,32,6.165084855,28.96318258,95.16333673,coconut
20,29,27,6.047044342,25.09897688,92.36099489,coconut
31,29,35,6.137102505,27.1872282,92.19906776,coconut
17,30,27,5.894027065,29.03065024,90.79093862,coconut
1,12,30,5.56222383,27.754298,95.94643831,coconut
6,13,29,5.832608027999999,27.31155708,99.96906006,coconut
15,28,32,6.2185718739999984,28.84270971,99.64328526,coconut
27,24,29,6.142010637,26.61423461,96.97300803,coconut
3,23,30,6.078807239,29.70143197,95.65754365,coconut
8,26,26,5.702484758,25.54759871,91.64194826,coconut
20,28,26,5.547594847,26.37978453,91.49882979,coconut
26,18,27,5.836075368,27.45907759,92.90736493,coconut
1,6,35,6.231662767,27.02269204,95.71935435,coconut
27,30,31,5.718120393,28.98545306,90.73966792,coconut
23,7,34,5.852038202,26.1055118,91.52421214,coconut
0,26,31,5.547933273,25.0707247,95.02156793,coconut
38,6,25,6.156259104,25.54963273,96.92786777,coconut
25,12,26,6.436314406,28.56973521,95.67906668,coconut
40,5,32,5.981169595,26.07010807,96.7036223,coconut
0,19,31,6.271952832999999,25.51791333,94.38420565,coconut
26,9,32,6.470465614,25.9490364,94.73860514,coconut
35,30,34,6.141502001,28.2974764,95.41122824,coconut
19,30,30,5.826381164,29.56549169,91.40896307,coconut
31,13,33,6.342463714,29.69952329,95.21224392,coconut
17,29,26,6.071897347,26.14162144,93.28415295,coconut
2,30,30,6.331051715,26.00175125,94.79998418,coconut
30,13,25,6.413184638,27.15116142,91.48889469,coconut
8,15,33,5.50158009,28.97318719,98.09861043,coconut
18,12,35,6.338720873,26.13958446,96.38580769,coconut
8,28,30,6.015672239,25.51618488,94.33465411,coconut
40,22,29,5.735364307,27.55821802,99.98187601,coconut
27,10,33,6.465906333,27.81132822,97.48410555,coconut
21,20,31,5.855457599,25.60033702,99.7240104,coconut
3,9,35,6.318552972999999,26.91641934,99.84671638,coconut
22,16,27,6.006784979,29.1797902,90.27214288,coconut
27,8,30,6.008386282999999,26.44600063,98.29937782,coconut
22,8,33,5.665785202,28.43572863,95.8840407,coconut
28,27,32,5.764615485,28.94099669,93.00109012,coconut
23,21,26,5.901495543999999,26.45488737,93.45042636,coconut
37,5,34,5.779032666,25.79490531,93.84150618,coconut
19,26,29,5.67154928,26.93141945,98.80313612,coconut
133,47,24,7.231324765,24.40228894,79.19732001,cotton
136,36,20,6.925412377000001,23.09595631,84.86275707,cotton
104,47,18,7.633437412,23.9656349,76.97696717,cotton
133,47,23,6.827354668,24.88738107,75.62137159,cotton
126,38,23,6.176716425,25.36243778,83.63276077,cotton
126,50,19,6.6287228360000015,24.69457084,81.7358876,cotton
113,41,20,7.256877571,25.0017188,80.53965818,cotton
121,45,22,6.443785385,22.45942937,81.30681027,cotton
121,47,16,7.7232401510000015,23.60564038,79.29573149,cotton
129,60,22,5.947448589,24.58453146,79.12404171,cotton
107,45,25,7.2277455160000015,23.0865933,83.55546146,cotton
122,59,18,6.219469084,23.5000992,83.63488952,cotton
140,38,15,6.021439523,24.1472953,75.88298598,cotton
102,49,21,6.253343655,24.69315538,84.84422454,cotton
